,,,,camas_habilitadas,camas_habilitadas,camas_habilitadas,ingresos_nuevos,ingresos_nuevos,ingresos_nuevos,ingresos_nuevos,hospitalizados,hospitalizados,hospitalizados,egresos_vivos,egresos_vivos,egresos_vivos,defunciones,defunciones,defunciones,defunciones
,,,,internacion,uti,uci,emergencias,internacion,uti,uci,internacion,uti,uci,internacion,uti,uci,emergencias,internacion,uti,uci
departamento,cod_establ,fecha,reporte_diario,,,,,,,,,,,,,,,,,
santa cruz,700359.0,2021-12-08,True,10,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2021-12-09,True,9,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2021-12-10,True,10,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0
santa cruz,700359.0,2021-12-14,True,10,0,0,0,0,0,0,6,0,0,1,0,0,0,1,0,0
santa cruz,700359.0,2021-12-16,True,10,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2021-12-17,True,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2021-12-18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2021-12-19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2021-12-20,True,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2021-12-21,True,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2021-12-22,True,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2021-12-23,True,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2021-12-24,True,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2021-12-28,True,13,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
santa cruz,700359.0,2021-12-29,True,13,0,0,0,0,0,0,7,0,0,1,0,0,0,1,0,0
santa cruz,700359.0,2022-01-01,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-01-02,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-01-03,True,13,0,0,6,0,0,0,11,0,0,0,0,0,1,1,0,0
santa cruz,700359.0,2022-01-04,True,13,0,0,4,3,0,0,9,0,0,1,0,0,1,0,0,0
santa cruz,700359.0,2022-01-05,True,13,0,0,3,1,0,0,12,0,0,2,0,0,1,0,0,0
santa cruz,700359.0,2022-01-06,True,13,0,0,5,1,0,0,12,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-01-07,True,13,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-01-08,True,13,0,0,8,1,0,0,11,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-01-09,True,13,0,0,5,4,0,0,8,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-01-10,True,13,0,0,5,0,0,0,12,0,0,0,0,0,0,2,0,0
santa cruz,700359.0,2022-01-11,True,13,0,0,9,0,0,0,12,0,0,3,0,0,0,3,0,0
santa cruz,700359.0,2022-01-12,True,13,0,0,2,1,0,0,12,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-01-13,True,13,0,0,5,0,0,0,11,0,0,2,0,0,0,0,0,0
santa cruz,700359.0,2022-01-14,True,13,0,0,4,1,0,0,11,0,0,0,0,0,0,1,0,0
santa cruz,700359.0,2022-01-15,True,13,0,0,3,3,0,0,10,0,0,4,0,0,1,0,0,0
santa cruz,700359.0,2022-01-16,True,13,0,0,4,1,0,0,12,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-01-17,True,13,0,0,2,1,0,0,12,0,0,0,0,0,0,1,0,0
santa cruz,700359.0,2022-01-18,True,13,0,0,2,1,0,0,10,0,0,1,0,0,1,0,0,0
santa cruz,700359.0,2022-01-19,True,13,0,0,3,1,0,0,10,0,0,0,0,0,0,1,0,0
santa cruz,700359.0,2022-01-21,True,13,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-01-22,True,13,0,0,2,1,0,0,12,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-01-23,True,13,0,0,4,2,0,0,10,0,0,2,0,0,0,0,0,0
santa cruz,700359.0,2022-01-24,True,13,0,0,0,0,0,0,10,0,0,1,0,0,0,1,0,0
santa cruz,700359.0,2022-01-25,True,13,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-01-27,True,13,0,0,2,0,0,0,8,0,0,2,0,0,0,0,0,0
santa cruz,700359.0,2022-01-28,True,13,0,0,1,1,0,0,9,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-01-29,True,13,0,0,2,2,0,0,11,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-01-30,True,13,0,0,1,0,0,0,9,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-01-31,True,13,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-02-01,True,21,0,2,0,0,0,0,7,0,0,2,0,0,0,0,0,0
santa cruz,700359.0,2022-02-02,True,21,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-02-03,True,21,0,2,0,1,0,0,7,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-02-04,True,21,0,2,1,1,0,0,8,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-02-05,True,21,0,2,0,0,0,0,7,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-02-06,True,21,0,2,1,3,0,0,6,0,0,3,0,0,0,0,0,0
santa cruz,700359.0,2022-02-07,True,21,0,2,0,0,0,0,4,0,0,2,0,0,0,0,0,0
santa cruz,700359.0,2022-02-08,True,21,0,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-02-09,True,21,0,2,1,2,0,0,5,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-02-10,True,21,0,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-02-12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-02-14,True,21,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-02-15,True,21,0,2,1,1,0,0,5,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-02-16,True,21,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-02-17,True,21,0,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0
santa cruz,700359.0,2022-02-18,True,21,0,2,1,1,0,0,4,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-02-20,True,21,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-02-21,True,21,0,2,2,2,0,0,5,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-02-24,True,21,0,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-02-25,True,21,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-02-26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-02-27,True,16,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-02-28,True,16,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-03-01,True,16,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
santa cruz,700359.0,2022-03-02,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-03-03,True,16,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-03-06,True,16,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-03-07,True,16,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-03-08,True,16,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-03-09,True,11,0,2,1,1,0,0,3,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-03-11,True,12,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0
santa cruz,700359.0,2022-03-12,True,12,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-03-13,True,12,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-03-14,True,12,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-03-15,True,12,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-03-16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-03-17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-03-18,True,12,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-03-19,True,12,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-03-22,True,17,0,2,4,3,0,0,5,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-03-23,True,17,0,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-03-24,True,12,0,2,1,2,0,0,5,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-03-26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-03-27,True,12,0,2,0,0,0,0,5,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-03-28,True,12,0,2,1,0,0,0,4,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-03-29,True,12,0,2,2,0,0,0,3,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-03-30,True,12,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-03-31,True,12,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-04-01,True,12,0,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0
santa cruz,700359.0,2022-04-04,True,12,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
santa cruz,700359.0,2022-04-05,True,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-04-06,True,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-04-07,True,12,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-04-08,True,12,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-04-09,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-04-10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-04-11,True,12,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-04-12,True,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-04-13,True,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-04-14,True,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-04-15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-04-16,True,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-04-18,True,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-04-19,True,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-04-20,True,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-04-21,True,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-04-22,True,13,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-04-23,True,13,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-04-24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-04-25,True,13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-04-26,True,13,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-04-27,True,13,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-04-28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-04-29,True,13,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0
santa cruz,700359.0,2022-05-03,True,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-05-06,True,13,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-05-07,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-05-08,True,13,0,1,2,3,0,0,4,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-05-09,True,13,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-05-10,True,13,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-05-11,True,13,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-05-12,True,14,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-05-13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-05-16,True,14,0,1,3,3,0,0,3,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-05-17,True,14,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-05-18,True,14,0,1,1,1,0,0,2,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-05-20,True,14,0,1,2,1,0,0,1,0,0,2,0,0,1,0,0,0
santa cruz,700359.0,2022-05-21,True,14,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-05-25,True,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-05-26,True,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-05-27,True,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-05-28,True,14,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-06-01,True,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-06-02,True,14,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-06-05,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-06-06,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-06-07,True,7,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-06-08,True,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-06-09,True,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-06-10,True,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-06-11,True,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-06-13,True,7,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-06-14,True,7,0,1,1,1,0,0,2,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-06-17,True,7,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-06-19,True,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-06-20,True,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-06-21,True,7,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-06-26,True,4,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0
santa cruz,700359.0,2022-06-29,True,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-06-30,True,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-07-01,True,3,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-07-02,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-07-03,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-07-04,True,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-07-05,True,3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-07-11,True,6,0,1,1,2,0,0,4,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-07-13,True,6,0,1,1,1,0,0,4,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-07-14,True,6,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-07-16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-07-17,True,6,0,1,1,2,0,0,3,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-07-18,True,6,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-07-19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-07-20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-07-21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-07-22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-07-24,True,6,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-07-25,True,6,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-07-26,True,5,0,1,2,1,0,0,4,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-07-27,True,6,0,1,1,1,0,0,3,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-07-28,True,6,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-07-30,True,6,0,1,1,1,0,0,3,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-08-02,True,6,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0
santa cruz,700359.0,2022-08-03,True,6,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-08-04,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-08-12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-08-14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-08-15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-08-16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-08-17,True,6,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-08-19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-08-21,True,6,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-08-27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-08-28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-08-29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-08-30,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-08-31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-09-02,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-09-08,False,,,,,,,,,,,,,,,,,
santa cruz,700359.0,2022-09-10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-09-11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-09-12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-09-14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-09-15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-09-16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-09-18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-09-23,False,,,,,,,,,,,,,,,,,
santa cruz,700359.0,2022-09-24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-09-25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-09-26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-09-27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-09-28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-09-30,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-10-08,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-10-09,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-10-10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-10-11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-10-12,True,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700359.0,2022-10-13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-01-13,True,15,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
santa cruz,700385.0,2022-01-14,True,15,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-01-15,True,15,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
santa cruz,700385.0,2022-01-16,True,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-01-17,True,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-01-18,True,15,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-01-19,True,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-01-21,True,15,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
santa cruz,700385.0,2022-01-22,True,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
santa cruz,700385.0,2022-01-23,True,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-01-25,True,15,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-01-26,True,15,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
santa cruz,700385.0,2022-01-27,True,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-01-29,True,15,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-01-30,True,15,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0
santa cruz,700385.0,2022-01-31,True,15,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
santa cruz,700385.0,2022-02-01,True,15,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
santa cruz,700385.0,2022-02-02,True,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-02-03,True,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-02-04,True,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-02-05,True,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-02-06,True,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-02-07,True,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
santa cruz,700385.0,2022-02-08,True,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-02-12,True,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-02-14,True,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-02-15,True,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-02-16,True,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-02-17,True,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-02-18,True,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-02-20,True,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-02-21,True,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-02-24,True,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-02-25,True,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-02-26,True,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-02-27,True,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-02-28,True,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-03-01,True,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-03-02,True,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-03-03,True,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-03-05,True,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-03-06,True,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa cruz,700385.0,2022-03-07,True,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
